1809;2024-12-06;Android;App;neg;bug;bris_de_glace;3-10 ans;tous_risques;2;faible;Hauts-de-France;Web;Franchement, le bouton valider ne fait rien quand j'ouvre le dossier, bref rien n'avance, merci quand même.
1810;2024-06-20;iOS;App;neg;complexité;collision;0-1 an;tiers;2;faible;Île-de-France;App;Franchement, on me demande des infos impossibles pour un sinistre simple et je perds tout, bref je perds un temps fou, c'est pas sérieux.
1811;2024-12-11;iOS;Téléphone;neu;photo;bris_de_glace;0-1 an;pro;3;faible;Hauts-de-France;App;C'est mitigé, les photos restent en attente même en 4G, honnêtement j'ai dû m'y reprendre, ça manque de simplicité.
1812;2024-11-03;Web;Web;neg;bug;catastrophe_naturelle;3-10 ans;tous_risques;1;moyenne;Normandie;Web;Je suis déçu, un message d'erreur apparaît sur mon téléphone et je perds tout, du coup rien n'avance, merci de corriger vite.
1813;2024-01-07;Android;Web;pos;photo;collision;0-1 an;tiers;4;faible;Île-de-France;Téléphone;Bonne expérience, la caméra ne s'ouvre pas même en 4G mais la résolution a été rapide, et tout est bien expliqué, bravo à l'équipe, clair.
1814;2024-04-04;Web;Web;pos;photo;bris_de_glace;3-10 ans;tous_risques;4;forte;Île-de-France;Email;Nickel, l'envoi des clichés échoue au moment de valider mais la résolution a été rapide, honnêtement le suivi était clair, service efficace, rapide.
1815;2024-03-22;Android;Web;neg;parcours;bris_de_glace;10+ ans;tous_risques;2;moyenne;Bretagne;App;Franchement, je n'arrive pas à trouver où suivre mon sinistre entre devis et sinistre, et rien n'avance, je vais réessayer plus tard.
1816;2024-06-30;iOS;Téléphone;neg;lenteur;collision;10+ ans;jeune_conducteur;1;faible;Auvergne-Rhône-Alpes;Web;Franchement, l'app met des minutes à répondre depuis ce matin et je perds tout, alors ça bloque encore, bonne journée.
1817;2024-01-21;iOS;App;neu;complexité;incendie;1-3 ans;jeune_conducteur;3;moyenne;Bretagne;App;Ça pourrait être mieux les justificatifs demandés sont trop nombreux juste pour une info honnêtement ça passe mais c'est limite le support via app a.
1818;2024-12-08;Web;App;neu;bug;collision;1-3 ans;tous_risques;3;faible;Île-de-France;App;Pas terrible mais bon, le bouton valider ne fait rien au moment de confirmer, du coup j'ai réussi au final, ça manque de simplicité.
1819;2024-05-22;Web;Web;neg;parcours;bris_de_glace;10+ ans;tiers;1;faible;Grand Est;App;C'est inadmissible, je n'arrive pas à trouver où suivre mon sinistre entre devis et sinistre et je perds tout, donc ça bloque encore, bonne journée.
1820;2024-03-24;Android;App;neg;bug;collision;1-3 ans;tiers;1;moyenne;Grand Est;Téléphone;Très mécontent, ça me déconnecte tout seul quand j'ouvre le dossier et je perds tout, honnêtement rien n'avance, j'espère que ça ira mieux.
1821;2024-03-09;Web;App;pos;lenteur;bris_de_glace;0-1 an;tiers;5;faible;Normandie;App;Bonne expérience, les pages se figent à chaque clic quand je joins une pièce mais la résolution a été rapide.
1822;2024-05-24;iOS;Web;neg;photo;catastrophe_naturelle;3-10 ans;tiers;2;moyenne;PACA;Agence;Ras-le-bol, les photos restent en attente même en 4G malgré plusieurs essais, et ça bloque encore, merci quand même.
1823;2024-11-20;Android;App;pos;photo;incendie;1-3 ans;tous_risques;5;faible;Occitanie;Web;Nickel, je ne peux pas joindre les images à la fin du formulaire mais la résolution a été rapide.
1824;2024-05-24;Android;App;neg;complexité;collision;1-3 ans;tous_risques;2;faible;Pays de la Loire;Web;C'est inadmissible, la procédure est trop longue juste pour une info, honnêtement rien n'avance, ça devient pénible.
1825;2024-04-05;Android;Téléphone;neg;photo;catastrophe_naturelle;1-3 ans;tous_risques;1;moyenne;Nouvelle-Aquitaine;Téléphone;Franchement, je ne peux pas joindre les images après trois essais, alors ça bloque encore, je vais réessayer plus tard.
1826;2024-10-27;iOS;App;neu;bug;collision;3-10 ans;tiers;3;faible;PACA;Téléphone;Pas terrible mais bon, j'ai un écran blanc sur la dernière étape, donc j'ai réussi au final, le support via téléphone a aidé.
1827;2024-06-11;Android;App;neg;parcours;bris_de_glace;3-10 ans;tiers;2;moyenne;Hauts-de-France;Téléphone;Franchement je n'arrive pas à trouver où suivre mon sinistre entre les onglets et je perds tout franchement je perds un temps fou ça devient.
1828;2024-05-28;iOS;App;neu;photo;catastrophe_naturelle;0-1 an;tous_risques;3;moyenne;Île-de-France;Agence;C'est mitigé, l'envoi des clichés échoue même en 4G, et j'ai dû m'y reprendre, j'attends une amélioration.
1829;2024-03-11;Android;App;pos;parcours;incendie;1-3 ans;tous_risques;5;moyenne;Hauts-de-France;Téléphone;Très satisfait, je n'arrive pas à trouver où suivre mon sinistre sur le récapitulatif au début, puis tout s'est débloqué rapidement.
1830;2024-05-10;Android;Web;neu;parcours;collision;1-3 ans;tiers;3;faible;Nouvelle-Aquitaine;App;Ça pourrait être mieux je n'arrive pas à trouver où suivre mon sinistre pour une simple déclaration franchement j'ai réussi au final ça manque de.
1831;2024-12-05;iOS;App;neg;complexité;collision;3-10 ans;tiers;1;moyenne;Occitanie;Téléphone;Ras-le-bol, je dois refaire plusieurs fois juste pour une info malgré plusieurs essais, franchement ça bloque encore, j'espère que ça ira mieux.
1832;2024-01-23;Web;App;neg;parcours;collision;1-3 ans;tiers;1;moyenne;Auvergne-Rhône-Alpes;Téléphone;Ras-le-bol, le parcours est confus sur la partie indemnisation malgré plusieurs essais, du coup je perds un temps fou, merci quand même.
1833;2024-03-07;Android;Web;neg;authentification;collision;1-3 ans;tiers;2;moyenne;Grand Est;Web;Ras-le-bol, la reconnaissance Face ID échoue alors que mes identifiants sont bons, honnêtement ça bloque encore, j'espère que ça ira mieux.
1834;2024-02-13;Web;Agence;neg;lenteur;collision;1-3 ans;jeune_conducteur;2;moyenne;Occitanie;Téléphone;Ras-le-bol, les pages se figent à chaque clic depuis hier soir, mais rien n'avance, je vais réessayer plus tard.
1835;2024-12-02;Web;Web;neu;photo;collision;1-3 ans;pro;3;moyenne;Hauts-de-France;Téléphone;Ça pourrait être mieux, l'envoi des clichés échoue pendant la déclaration, honnêtement ça passe mais c'est limite, le support via téléphone a aidé.
1836;2024-02-17;iOS;Web;neg;parcours;bris_de_glace;1-3 ans;tous_risques;2;faible;PACA;Téléphone;Je suis déçu, je ne comprends pas les étapes entre devis et sinistre malgré plusieurs essais, franchement ça bloque encore, j'ai fini par appeler.
1837;2024-10-20;Android;Téléphone;pos;photo;bris_de_glace;1-3 ans;tous_risques;4;moyenne;Île-de-France;Web;Très satisfait, l'envoi des clichés échoue au moment de valider au début, puis tout s'est débloqué rapidement, franchement le suivi était clair, service efficace.
1838;2024-01-28;Android;App;neg;lenteur;collision;3-10 ans;pro;1;moyenne;Bretagne;Web;Franchement, le chargement est interminable depuis hier soir et je perds tout, bref ça bloque encore, merci quand même.
1839;2024-11-05;Android;Téléphone;neg;parcours;collision;3-10 ans;tiers;2;faible;Occitanie;App;Ras-le-bol, on tourne en rond dans les écrans sur la partie indemnisation, et rien n'avance, bonne journée.
1840;2024-05-29;iOS;App;neu;lenteur;collision;0-1 an;tiers;3;moyenne;Bretagne;App;Ça pourrait être mieux, le site rame énormément sur la validation finale, du coup ça passe mais c'est limite, j'attends une amélioration.
1841;2024-10-06;Web;App;neg;lenteur;bris_de_glace;3-10 ans;pro;2;faible;Grand Est;App;Ras-le-bol, ça mouline sans fin à chaque étape, bref je perds un temps fou, bonne journée.
1842;2024-11-03;Android;App;neg;authentification;bris_de_glace;1-3 ans;tous_risques;1;moyenne;Normandie;App;Très mécontent, ça bloque sur l'authentification même après réinitialisation et je perds tout, donc rien n'avance, j'ai fini par appeler.
1843;2024-08-12;iOS;App;neg;authentification;collision;10+ ans;tous_risques;2;faible;Île-de-France;Web;C'est inadmissible, la reconnaissance Face ID échoue quand je valide le code malgré plusieurs essais, honnêtement je perds un temps fou, c'est pas sérieux.
1844;2024-09-23;Android;Web;pos;photo;bris_de_glace;1-3 ans;tous_risques;4;forte;Occitanie;Web;Bonne expérience, l'envoi des clichés échoue pendant la déclaration et j'ai pu finaliser sans stress, et le suivi était clair, service efficace, super.
1845;2024-12-14;Web;App;neg;complexité;collision;1-3 ans;tous_risques;2;faible;Pays de la Loire;Web;Ras-le-bol, on me demande des infos impossibles alors que j'ai déjà envoyé et je perds tout, du coup je perds un temps fou, bonne journée.
1846;2024-06-02;Web;App;neu;lenteur;collision;10+ ans;tous_risques;3;moyenne;Île-de-France;Email;C'est mitigé, ça mouline sans fin sur la validation finale, donc j'ai dû m'y reprendre, le support via email a aidé.
1847;2024-04-15;iOS;Web;neg;complexité;collision;10+ ans;tiers;2;faible;Normandie;App;Je suis déçu, on me demande des infos impossibles pour un petit impact et je perds tout, franchement je perds un temps fou, bonne journée.
1848;2024-10-27;iOS;App;pos;lenteur;bris_de_glace;3-10 ans;pro;4;moyenne;Île-de-France;Téléphone;Nickel, les pages se figent à chaque clic quand je joins une pièce mais la résolution a été rapide.
1849;2024-06-02;iOS;Web;neu;authentification;incendie;3-10 ans;tiers;3;moyenne;Grand Est;App;C'est mitigé, la reconnaissance Face ID échoue depuis plusieurs tentatives, franchement ça passe mais c'est limite, le support via app a aidé.
1850;2024-05-08;Android;App;neg;parcours;collision;1-3 ans;tiers;2;faible;Nouvelle-Aquitaine;Téléphone;C'est inadmissible je n'arrive pas à trouver où suivre mon sinistre pour une simple déclaration malgré plusieurs essais honnêtement je perds un temps fou j'ai.
1851;2024-11-23;iOS;Téléphone;neg;photo;collision;3-10 ans;tous_risques;2;faible;Nouvelle-Aquitaine;App;Très mécontent, le scan des documents tourne en rond après trois essais, mais je perds un temps fou, je vais réessayer plus tard.
1852;2024-12-02;iOS;App;pos;photo;collision;10+ ans;jeune_conducteur;5;faible;Auvergne-Rhône-Alpes;Email;Nickel, l'ajout des photos bloque même en 4G mais la résolution a été rapide, bref tout est bien expliqué, service efficace.
1853;2024-04-05;iOS;App;neg;photo;collision;3-10 ans;tous_risques;2;faible;Bretagne;App;Ras-le-bol, le scan des documents tourne en rond au moment de valider malgré plusieurs essais, du coup rien n'avance, merci de corriger vite.
1854;2024-11-24;Web;Web;pos;authentification;collision;3-10 ans;tous_risques;5;faible;Nouvelle-Aquitaine;App;Bonne expérience, le code SMS n'arrive pas alors que mes identifiants sont bons mais la résolution a été rapide.
1855;2024-01-14;iOS;App;neg;photo;collision;10+ ans;tous_risques;1;faible;Île-de-France;App;Très mécontent, l'ajout des photos bloque à la fin du formulaire malgré plusieurs essais, bref ça bloque encore, ça devient pénible.
1856;2024-08-22;Android;App;neg;bug;bris_de_glace;3-10 ans;tiers;2;moyenne;PACA;Web;Très mécontent le bouton valider ne fait rien après la mise à jour et je perds tout et ça bloque encore je vais réessayer plus.
1857;2024-04-12;iOS;Web;neg;bug;collision;3-10 ans;tiers;1;moyenne;Bourgogne-Franche-Comté;App;C'est inadmissible, un message d'erreur apparaît sur la dernière étape, et rien n'avance, merci de corriger vite.
1858;2024-03-06;iOS;App;neg;parcours;vol;3-10 ans;tiers;2;faible;Hauts-de-France;Téléphone;Très mécontent, le parcours est confus pour une simple déclaration, alors je perds un temps fou, ça devient pénible.
1859;2024-08-06;iOS;Web;neu;parcours;bris_de_glace;0-1 an;tous_risques;3;moyenne;Occitanie;Agence;Ça pourrait être mieux, les infos demandées se répètent entre les onglets, mais ça passe mais c'est limite, le support via agence a aidé.
1860;2024-07-30;Android;App;neg;complexité;collision;1-3 ans;tous_risques;2;faible;Pays de la Loire;App;Ras-le-bol, je dois refaire plusieurs fois avant de valider et je perds tout, honnêtement rien n'avance, c'est pas sérieux.
1861;2024-12-18;Web;Web;neu;bug;bris_de_glace;0-1 an;tous_risques;3;faible;Nouvelle-Aquitaine;Web;Pas terrible mais bon, j'ai un écran blanc quand j'ouvre le dossier, honnêtement ça passe mais c'est limite, j'attends une amélioration.
1862;2024-05-27;Web;App;neg;lenteur;vol;3-10 ans;pro;2;moyenne;Île-de-France;App;Ras-le-bol, le dossier met trop longtemps à s'afficher quand je joins une pièce et je perds tout, mais rien n'avance, ça devient pénible.
1863;2024-08-11;Android;Web;neg;photo;bris_de_glace;1-3 ans;tiers;2;faible;Auvergne-Rhône-Alpes;Email;Franchement, les photos restent en attente après trois essais et je perds tout, donc je perds un temps fou, merci de corriger vite.
1864;2024-01-20;Web;App;neu;photo;collision;1-3 ans;tiers;3;moyenne;Normandie;Téléphone;Ça pourrait être mieux, la caméra ne s'ouvre pas même en 4G, du coup j'ai réussi au final, ça manque de simplicité.
1865;2024-03-25;Android;App;neg;bug;collision;3-10 ans;tiers;2;faible;Pays de la Loire;App;C'est inadmissible, ça boucle sur la même page sur la dernière étape malgré plusieurs essais, donc ça bloque encore, bonne journée.
1866;2024-01-21;iOS;App;neg;authentification;bris_de_glace;0-1 an;tous_risques;2;faible;Île-de-France;App;Je suis déçu la reconnaissance Face ID échoue alors que mes identifiants sont bons et je perds tout franchement je perds un temps fou merci.
1867;2024-02-07;iOS;App;neg;complexité;incendie;10+ ans;pro;1;faible;Île-de-France;Email;Très mécontent, c'est trop technique juste pour une info, franchement ça bloque encore, j'espère que ça ira mieux.
1868;2024-05-09;Android;Téléphone;neg;photo;collision;0-1 an;jeune_conducteur;1;faible;Île-de-France;Web;Franchement, les photos restent en attente au moment de valider, franchement ça bloque encore, c'est pas sérieux.
1869;2024-06-07;iOS;App;neg;parcours;bris_de_glace;3-10 ans;tous_risques;2;forte;Grand Est;App;Ras-le-bol, on tourne en rond dans les écrans quand il faut choisir le garage, mais je perds un temps fou, j'espère que ça ira mieux.
1870;2024-05-09;Android;Téléphone;neg;authentification;collision;0-1 an;tiers;2;faible;Nouvelle-Aquitaine;Téléphone;Très mécontent, ça bloque sur l'authentification quand je valide le code malgré plusieurs essais, donc ça bloque encore, je vais réessayer plus tard.
1871;2024-12-10;Web;Web;neg;photo;bris_de_glace;3-10 ans;tiers;2;moyenne;Île-de-France;Web;Franchement, les photos restent en attente sur l'étape des justificatifs et je perds tout, honnêtement je perds un temps fou, c'est pas sérieux.
1872;2024-08-31;iOS;App;neu;photo;bris_de_glace;1-3 ans;tiers;3;moyenne;Auvergne-Rhône-Alpes;Téléphone;Globalement ça va, je ne peux pas joindre les images même en 4G, mais ça passe mais c'est limite, le support via téléphone a aidé.
1873;2024-02-14;iOS;App;pos;parcours;vol;1-3 ans;tiers;4;moyenne;Nouvelle-Aquitaine;App;Bonne expérience, je ne comprends pas les étapes entre les onglets au début, puis tout s'est débloqué rapidement.
1874;2024-10-04;iOS;App;pos;parcours;bris_de_glace;0-1 an;tiers;4;faible;Île-de-France;App;Nickel, le parcours est confus entre devis et sinistre au début, puis tout s'est débloqué rapidement, donc j'ai eu une réponse rapide, continuez comme ça.
1875;2024-06-20;Web;Web;pos;parcours;incendie;3-10 ans;tous_risques;5;moyenne;Occitanie;App;Bonne expérience, les boutons ne sont pas clairs entre devis et sinistre et j'ai pu finaliser sans stress.
1876;2024-09-10;Android;Téléphone;neu;authentification;collision;1-3 ans;jeune_conducteur;3;forte;Île-de-France;Téléphone;Ça pourrait être mieux, je n'arrive pas à me connecter sur l'espace client, franchement j'ai dû m'y reprendre, ça manque de simplicité.
1877;2024-07-22;Android;Web;neu;authentification;collision;3-10 ans;tiers;3;faible;Normandie;Web;Globalement ça va, le lien de connexion expire même après réinitialisation, du coup j'ai réussi au final, ça manque de simplicité.
1878;2024-02-19;iOS;App;neg;parcours;collision;1-3 ans;tiers;1;moyenne;Bretagne;App;Franchement, je n'arrive pas à trouver où suivre mon sinistre sur le récapitulatif, bref rien n'avance, c'est pas sérieux.
1879;2024-10-15;iOS;Téléphone;neg;photo;vol;10+ ans;tous_risques;1;faible;Nouvelle-Aquitaine;Web;Franchement, les photos restent en attente au moment de valider et je perds tout, donc je perds un temps fou, c'est pas sérieux.
1880;2024-07-29;Web;Web;neu;photo;catastrophe_naturelle;3-10 ans;tous_risques;3;faible;Normandie;App;Ça pourrait être mieux, le scan des documents tourne en rond après trois essais, donc j'ai dû m'y reprendre, le support via app a aidé.
1881;2024-07-31;Android;App;neg;photo;incendie;10+ ans;jeune_conducteur;2;forte;Île-de-France;App;Je suis déçu, les photos restent en attente après trois essais et je perds tout, mais ça bloque encore, merci quand même.
1882;2024-09-28;Android;Téléphone;neg;parcours;collision;0-1 an;tous_risques;1;faible;Île-de-France;Agence;Très mécontent, les infos demandées se répètent entre devis et sinistre et je perds tout, et je perds un temps fou, ça devient pénible.
1883;2024-04-09;iOS;Web;pos;photo;collision;10+ ans;tous_risques;5;faible;Pays de la Loire;Web;Nickel, le scan des documents tourne en rond sur l'étape des justificatifs mais la résolution a été rapide.
1884;2024-09-28;iOS;App;neg;photo;collision;1-3 ans;tiers;1;faible;Hauts-de-France;Téléphone;Je suis déçu, l'ajout des photos bloque pendant la déclaration, alors je perds un temps fou, j'ai fini par appeler.
1885;2024-09-07;iOS;App;neg;photo;bris_de_glace;3-10 ans;tous_risques;2;faible;Île-de-France;Web;C'est inadmissible, le scan des documents tourne en rond après trois essais malgré plusieurs essais, donc rien n'avance, bonne journée.
1886;2024-09-01;Web;App;neu;lenteur;collision;10+ ans;tiers;3;faible;Occitanie;App;C'est mitigé, ça mouline sans fin sur la validation finale, honnêtement j'ai dû m'y reprendre, ça manque de simplicité.
1887;2024-03-15;Android;Téléphone;neu;bug;catastrophe_naturelle;3-10 ans;tiers;3;faible;Auvergne-Rhône-Alpes;Téléphone;Ça pourrait être mieux, ça me déconnecte tout seul sur la dernière étape, franchement ça passe mais c'est limite, le support via téléphone a aidé.
1888;2024-02-16;Web;Web;pos;complexité;collision;0-1 an;pro;4;forte;Pays de la Loire;App;Merci, je dois refaire plusieurs fois pour avancer mais la résolution a été rapide, du coup tout est bien expliqué, continuez comme ça, clair.
1889;2024-07-13;Android;App;neg;photo;collision;0-1 an;tiers;2;faible;Pays de la Loire;App;Je suis déçu, je ne peux pas joindre les images même en 4G malgré plusieurs essais, alors rien n'avance, c'est pas sérieux.
1890;2024-01-06;Android;Web;neu;lenteur;collision;3-10 ans;tous_risques;3;faible;Occitanie;App;Ça pourrait être mieux le dossier met trop longtemps à s'afficher au moment d'envoyer mais ça passe mais c'est limite le support via app a.
1891;2024-01-15;Android;App;pos;parcours;vol;3-10 ans;tiers;5;faible;PACA;App;Très satisfait, on tourne en rond dans les écrans entre les onglets mais la résolution a été rapide.
1892;2024-08-29;Android;App;neg;parcours;incendie;3-10 ans;tous_risques;2;moyenne;PACA;App;Très mécontent, les infos demandées se répètent pour une simple déclaration malgré plusieurs essais, bref ça bloque encore, ça devient pénible.
1893;2024-02-20;Android;App;pos;photo;collision;0-1 an;tiers;4;faible;Pays de la Loire;App;Nickel, l'envoi des clichés échoue pendant la déclaration au début, puis tout s'est débloqué rapidement, franchement le suivi était clair, service efficace.
1894;2024-12-31;Android;Web;pos;parcours;collision;1-3 ans;jeune_conducteur;5;moyenne;Hauts-de-France;Web;Merci, je ne comprends pas les étapes entre devis et sinistre au début, puis tout s'est débloqué rapidement.
1895;2024-07-17;Android;Web;neg;photo;collision;1-3 ans;tiers;1;moyenne;Hauts-de-France;Téléphone;Je suis déçu, la caméra ne s'ouvre pas au moment de valider, donc je perds un temps fou, merci quand même.
1896;2024-05-12;Android;App;neg;bug;bris_de_glace;3-10 ans;tiers;1;moyenne;PACA;Téléphone;C'est inadmissible, un message d'erreur apparaît sur mon téléphone, donc rien n'avance, bonne journée.
1897;2024-03-29;Android;Web;pos;photo;collision;10+ ans;tous_risques;5;moyenne;Bourgogne-Franche-Comté;App;Très satisfait, les photos restent en attente sur l'étape des justificatifs au début, puis tout s'est débloqué rapidement.
1898;2024-02-10;Android;App;neg;photo;vol;10+ ans;jeune_conducteur;1;moyenne;Nouvelle-Aquitaine;App;Ras-le-bol, l'envoi des clichés échoue même en 4G malgré plusieurs essais, franchement rien n'avance, ça devient pénible.
1899;2024-06-15;Android;Téléphone;neg;lenteur;incendie;3-10 ans;tiers;2;faible;Nouvelle-Aquitaine;Téléphone;Ras-le-bol, le chargement est interminable depuis ce matin et je perds tout, du coup rien n'avance, j'ai fini par appeler.
1900;2024-05-03;iOS;Web;neg;lenteur;bris_de_glace;3-10 ans;tous_risques;2;moyenne;PACA;App;Je suis déçu, ça mouline sans fin sur la validation finale et je perds tout, et ça bloque encore, j'ai fini par appeler.
1901;2024-06-14;iOS;Email;neu;lenteur;vol;1-3 ans;tiers;3;faible;Centre-Val de Loire;Téléphone;Ça pourrait être mieux, le dossier met trop longtemps à s'afficher sur la validation finale, du coup j'ai dû m'y reprendre, j'attends une amélioration.
1902;2024-07-03;Android;Email;neu;photo;vol;3-10 ans;tous_risques;3;faible;Auvergne-Rhône-Alpes;App;C'est mitigé, les photos restent en attente sur l'étape des justificatifs, honnêtement j'ai réussi au final, ça manque de simplicité.
1903;2024-10-20;iOS;App;neg;parcours;collision;0-1 an;tous_risques;2;faible;Nouvelle-Aquitaine;Email;Très mécontent, le parcours est confus entre les onglets malgré plusieurs essais, mais je perds un temps fou, j'espère que ça ira mieux.
1904;2024-04-15;iOS;Web;neu;photo;collision;10+ ans;tiers;3;moyenne;Bretagne;App;Globalement ça va, le scan des documents tourne en rond même en 4G, franchement j'ai dû m'y reprendre, j'attends une amélioration.
1905;2024-09-18;Web;Agence;neu;photo;collision;1-3 ans;tous_risques;3;faible;Grand Est;App;Globalement ça va, les photos restent en attente pendant la déclaration, donc j'ai réussi au final, le support via app a aidé.
1906;2024-09-05;iOS;App;neu;parcours;collision;10+ ans;pro;3;moyenne;Île-de-France;App;Pas terrible mais bon, les infos demandées se répètent sur le récapitulatif, mais j'ai réussi au final, le support via app a aidé.
1907;2024-09-10;Android;App;neu;photo;collision;1-3 ans;jeune_conducteur;3;faible;Normandie;Téléphone;Globalement ça va, la caméra ne s'ouvre pas après trois essais, alors j'ai réussi au final, j'attends une amélioration.
1908;2024-07-08;iOS;App;neu;parcours;collision;0-1 an;jeune_conducteur;3;faible;Hauts-de-France;Téléphone;Pas terrible mais bon, on tourne en rond dans les écrans entre devis et sinistre, et ça passe mais c'est limite, ça manque de simplicité.
1909;2024-11-07;Web;Web;neg;photo;vol;3-10 ans;tous_risques;2;faible;Auvergne-Rhône-Alpes;Téléphone;Franchement, la caméra ne s'ouvre pas au moment de valider et je perds tout, mais rien n'avance, ça devient pénible.
1910;2024-11-21;Android;Web;neg;photo;collision;1-3 ans;tous_risques;1;faible;Auvergne-Rhône-Alpes;Agence;Je suis déçu, l'envoi des clichés échoue après trois essais, alors rien n'avance, j'espère que ça ira mieux.
1911;2024-03-28;Web;Web;neu;parcours;collision;3-10 ans;jeune_conducteur;3;faible;Pays de la Loire;Téléphone;C'est mitigé, je n'arrive pas à trouver où suivre mon sinistre sur la partie indemnisation, du coup j'ai réussi au final, j'attends une amélioration.
1912;2024-08-13;Web;App;neu;photo;catastrophe_naturelle;0-1 an;jeune_conducteur;3;moyenne;Auvergne-Rhône-Alpes;App;Globalement ça va, la caméra ne s'ouvre pas après trois essais, et ça passe mais c'est limite, le support via app a aidé.
1913;2024-08-17;Web;App;neu;parcours;vol;3-10 ans;tous_risques;3;faible;Grand Est;Agence;C'est mitigé, les infos demandées se répètent sur le récapitulatif, du coup j'ai réussi au final, le support via agence a aidé.
1914;2024-10-21;Android;App;neu;photo;collision;10+ ans;jeune_conducteur;3;faible;Nouvelle-Aquitaine;App;Globalement ça va, l'envoi des clichés échoue pendant la déclaration, donc ça passe mais c'est limite, ça manque de simplicité.
1915;2024-01-15;iOS;Web;neg;bug;collision;1-3 ans;jeune_conducteur;1;moyenne;Hauts-de-France;Web;C'est inadmissible, le bouton valider ne fait rien sur mon téléphone et je perds tout, donc je perds un temps fou, c'est pas sérieux.
1916;2024-05-30;Android;Téléphone;neu;photo;vol;1-3 ans;tiers;3;faible;PACA;Web;Globalement ça va, le scan des documents tourne en rond même en 4G, franchement j'ai réussi au final, le support via web a aidé.
1917;2024-08-08;iOS;Agence;pos;parcours;collision;1-3 ans;tous_risques;5;faible;Île-de-France;App;Nickel, les boutons ne sont pas clairs pour une simple déclaration mais la résolution a été rapide.
1918;2024-11-19;iOS;App;neg;parcours;collision;0-1 an;tiers;2;faible;Île-de-France;App;C'est inadmissible je ne comprends pas les étapes quand il faut choisir le garage malgré plusieurs essais donc ça bloque encore je vais réessayer plus.
1919;2024-09-01;Android;App;neu;photo;vol;10+ ans;jeune_conducteur;3;moyenne;Grand Est;App;C'est mitigé, l'ajout des photos bloque au moment de valider, honnêtement j'ai réussi au final, le support via app a aidé.
1920;2024-01-18;iOS;App;neu;complexité;collision;1-3 ans;tous_risques;3;moyenne;Île-de-France;Agence;Pas terrible mais bon, trop de champs obligatoires pour avancer, franchement ça passe mais c'est limite, j'attends une amélioration.
1921;2024-12-22;iOS;Web;neu;lenteur;collision;1-3 ans;pro;3;faible;Normandie;Web;Ça pourrait être mieux, le chargement est interminable au moment d'envoyer, bref ça passe mais c'est limite, j'attends une amélioration.
1922;2024-07-20;iOS;Web;neu;parcours;collision;10+ ans;tiers;3;faible;Auvergne-Rhône-Alpes;Web;C'est mitigé, on tourne en rond dans les écrans pour une simple déclaration, bref ça passe mais c'est limite, ça manque de simplicité.
1923;2024-05-19;Web;App;neg;photo;collision;0-1 an;tiers;1;faible;Occitanie;Téléphone;Ras-le-bol, l'envoi des clichés échoue après trois essais et je perds tout, honnêtement rien n'avance, je vais réessayer plus tard.
1924;2024-03-28;Android;App;pos;parcours;bris_de_glace;10+ ans;tous_risques;4;faible;Occitanie;App;Nickel, le parcours est confus entre les onglets et j'ai pu finaliser sans stress, et j'ai eu une réponse rapide, service efficace, top.
1925;2024-07-15;Android;Web;neg;parcours;collision;3-10 ans;tous_risques;2;faible;Nouvelle-Aquitaine;App;Je suis déçu je ne comprends pas les étapes quand il faut choisir le garage et je perds tout alors je perds un temps fou.
1926;2024-12-04;Android;App;neu;bug;bris_de_glace;3-10 ans;jeune_conducteur;3;moyenne;Île-de-France;App;Ça pourrait être mieux le bouton valider ne fait rien après la mise à jour franchement j'ai réussi au final le support via app a.
1927;2024-09-18;Android;App;neg;lenteur;collision;10+ ans;tous_risques;1;faible;Auvergne-Rhône-Alpes;Email;Très mécontent, le dossier met trop longtemps à s'afficher depuis hier soir, donc rien n'avance, j'ai fini par appeler.
1928;2024-12-15;iOS;Web;pos;parcours;bris_de_glace;3-10 ans;tous_risques;5;forte;Île-de-France;Email;Merci, on tourne en rond dans les écrans entre les onglets au début, puis tout s'est débloqué rapidement, alors tout est bien expliqué, service efficace.
1929;2024-07-26;Android;Email;neg;parcours;collision;3-10 ans;jeune_conducteur;2;moyenne;Grand Est;Web;Ras-le-bol, le parcours est confus quand il faut choisir le garage malgré plusieurs essais, franchement je perds un temps fou, merci quand même.
1930;2024-05-07;Android;App;neg;photo;bris_de_glace;0-1 an;tiers;2;faible;Occitanie;Web;Je suis déçu, je ne peux pas joindre les images même en 4G et je perds tout, franchement ça bloque encore, ça devient pénible.
1931;2024-03-24;Android;App;neg;parcours;bris_de_glace;0-1 an;tous_risques;2;moyenne;Bretagne;Web;C'est inadmissible on tourne en rond dans les écrans quand il faut choisir le garage et je perds tout honnêtement rien n'avance merci de corriger.
1932;2024-04-18;iOS;Web;neu;bug;collision;0-1 an;tiers;3;faible;Occitanie;Agence;Pas terrible mais bon, l'application plante quand j'ouvre le dossier, et ça passe mais c'est limite, j'attends une amélioration.
1933;2024-01-10;iOS;App;pos;photo;collision;3-10 ans;tous_risques;5;faible;Nouvelle-Aquitaine;App;Bonne expérience le scan des documents tourne en rond sur l'étape des justificatifs mais la résolution a été rapide honnêtement tout est bien expliqué service.
1934;2024-07-18;Web;Téléphone;neu;photo;vol;3-10 ans;pro;3;faible;Normandie;App;C'est mitigé, les photos restent en attente pendant la déclaration, du coup j'ai dû m'y reprendre, j'attends une amélioration.
